insight_type,target_key,week_start,count,mu_nb2,pi_low_nb2,pi_high_nb2,is_anom_nb2,mu_pois,pi_low_pois,pi_high_pois,is_anom_pois,stl_resid,is_anom_stl,prophet_yhat,prophet_yhat_lower,prophet_yhat_upper,is_anom_prophet,is_anom_iforest,z_roll,is_anom_roll,consensus_count,nb2_norm_dist,pois_norm_dist,sum_norm_dist,ensemble_is_anom
opportunity,ACC-10602,2024-09-03,2,3.171763351992529,-1.3282366480074712,7.671763351992529,False,3.1680785326506564,-1.3319214673493436,7.668078532650656,False,2.6645352591003757e-15,True,0.7276124374429931,-1.445437185524608,2.782398941622661,False,False,-0.6509445549041194,False,1,0.13019592799916987,0.1297865036278507,0.91092698653114,False
opportunity,ACC-10602,2024-09-10,1,3.3183806590607734,-1.1816193409392266,7.818380659060773,False,3.31652932193513,-1.1834706780648698,7.81652932193513,False,4.440892098500626e-16,False,2.74222732326089,0.7064302094963557,4.849077461779398,False,False,-1.4018260516446994,False,0,0.2575978510067526,0.2573921468816811,1.916816049533133,False
opportunity,ACC-10602,2024-09-17,4,3.4710675775303557,-1.5289324224696443,8.471067577530356,False,3.471193905269485,-1.0288060947305149,7.971193905269486,False,0.0,False,4.423132090954395,2.3702701017034453,6.462916483843857,False,False,0.4629100498862757,False,0,0.052893242246964435,0.05875623274783499,0.5745595248810751,False
opportunity,ACC-10602,2024-09-24,6,3.6277572199966044,-1.3722427800033956,8.627757219996605,False,3.629980954827371,-0.8700190451726288,8.12998095482737,False,-1.3322676295501878e-15,False,4.7632737213893845,2.77595286427447,6.9848870971623125,False,False,1.1384199576606167,False,0,0.23722427800033957,0.2633354494636254,1.6389796851245817,False
opportunity,ACC-10602,2024-10-01,5,3.7860274511312784,-1.2139725488687216,8.786027451131279,False,3.790434130524096,-1.2095658694759042,8.790434130524096,False,4.440892098500626e-16,False,3.946460378001756,1.829167101728833,5.957098770115344,False,False,0.7673657369312419,False,0,0.12139725488687217,0.12095658694759041,1.0097195787657045,False
opportunity,ACC-10602,2024-10-08,0,3.943129104855782,-1.5568708951442178,9.443129104855782,False,3.9497602911575616,-1.0502397088424384,8.949760291157562,False,-4.440892098500626e-16,False,3.123754018110529,1.0223613469608408,5.148489215906988,True,True,-1.7616245437692821,False,2,0.3584662822596166,0.39497602911575613,2.5150668551446547,True
opportunity,ACC-10602,2024-10-15,6,4.096039924732372,-1.4039600752676282,9.596039924732372,False,4.104884199788289,-0.8951158002117108,9.10488419978829,False,8.881784197001252e-16,False,3.200387528661426,1.1305278213822834,5.266942612074903,True,False,1.1094003924504583,False,1,0.1730872795697844,0.18951158002117108,1.4719992520414138,False
opportunity,ACC-10602,2024-10-22,3,4.24154520086379,-1.25845479913621,9.74154520086379,False,4.252530788841985,-0.7474692111580152,9.252530788841984,False,0.0,False,3.95723297539054,1.8152945079782983,6.065344840372152,False,False,-0.6509445549041194,False,0,0.11286774553307181,0.12525307888419848,0.8890653793213896,False
opportunity,ACC-10602,2024-10-29,4,4.3763436726472,-1.1236563273528004,9.876343672647199,False,4.38933356376591,-1.11066643623409,9.88933356376591,False,4.440892098500626e-16,False,4.4521217986896415,2.2739777467276214,6.522436402846314,False,False,0.13018891098082389,False,0,0.03421306114974542,0.035393960342355466,0.19979593247292476,False
opportunity,ACC-10602,2024-11-05,4,4.497174518267583,-1.5028254817324171,10.497174518267583,False,4.511964872301285,-0.9880351276987147,10.011964872301284,False,4.440892098500626e-16,False,4.198610534410047,2.1420480188323627,6.18332637598894,False,False,0.13018891098082389,False,0,0.0414312098556319,0.046542261118298664,0.21816238195475446,False
opportunity,ACC-10602,2024-11-12,6,4.600958479039723,-1.3990415209602771,10.600958479039722,False,4.617280882603524,-0.8827191173964763,10.117280882603524,False,8.881784197001252e-16,False,3.7650942733455466,1.7903540474925872,5.745318243599808,True,False,0.5549637743803867,False,1,0.11658679341335643,0.1257017379451342,0.7972523057388773,False
opportunity,ACC-10602,2024-11-19,2,4.684943764001668,-1.3150562359983322,10.684943764001668,False,4.70247160927918,-0.7975283907208199,10.20247160927918,False,4.440892098500626e-16,False,4.134379180271067,1.965993523083996,6.275206997058573,False,False,-1.3825031590233277,False,0,0.22374531366680564,0.2456792372071982,1.8519277098973315,False
opportunity,ACC-10602,2024-11-26,5,4.74684575487568,-1.2531542451243203,10.746845754875679,False,4.765204628213776,-0.7347953717862241,10.265204628213777,False,8.881784197001252e-16,False,5.572967527814665,3.502437001726569,7.561328307531393,False,False,-0.287242494810713,False,0,0.021096187093693358,0.021345033798747647,0.329683715703154,False
opportunity,ACC-10602,2024-12-03,9,4.784969026949593,-1.215030973050407,10.784969026949593,False,4.803750588777909,-0.6962494112220909,10.303750588777909,False,0.0,False,7.266021310556609,5.294711977650504,9.25023997342801,False,True,1.5428161556520092,False,1,0.35125258108753393,0.3814772192020083,2.2755459559415514,False
opportunity,ACC-10602,2024-12-10,8,4.798301020135188,-1.201698979864812,10.798301020135188,False,4.817079478398295,-0.6829205216017051,10.317079478398295,False,0.0,False,8.069644213204665,6.139060987399103,10.02606029116618,False,True,1.0,False,1,0.2668082483220677,0.28935641105470045,1.5561646593767682,False
opportunity,ACC-10602,2024-12-17,7,4.786568840948855,-1.2134311590511446,10.786568840948856,False,4.804918824793118,-0.695081175206882,10.304918824793118,False,0.0,False,7.5238180629958675,5.361783398909379,9.62443600753425,False,False,0.5933908290969266,False,0,0.18445259658759539,0.19955283410971655,0.9773962597942386,False
