insight_type,target_key,week_start,count,mu_nb2,pi_low_nb2,pi_high_nb2,is_anom_nb2,mu_pois,pi_low_pois,pi_high_pois,is_anom_pois,stl_resid,is_anom_stl,prophet_yhat,prophet_yhat_lower,prophet_yhat_upper,is_anom_prophet,is_anom_iforest,z_roll,is_anom_roll,consensus_count,nb2_norm_dist,pois_norm_dist,sum_norm_dist,ensemble_is_anom
opportunity,CL-93158,2024-09-03,1,0.3250667769559044,-1.1749332230440956,1.8250667769559044,False,0.3197690135278733,-0.6802309864721268,1.3197690135278732,False,0.0,False,0.6001418283498506,-0.3843325637706283,1.587697173476242,False,False,0.5773502691896257,False,0,0.22497774101469856,0.3401154932360634,1.1424435034403877,False
opportunity,CL-93158,2024-09-10,0,0.3381471388002445,-1.1618528611997556,1.8381471388002444,False,0.33319323784621074,-0.6668067621537892,1.3331932378462108,False,0.0,False,0.7882555983378757,-0.18843273404993904,1.8496769887946876,False,False,-2.0,False,0,0.11271571293341483,0.16659661892310537,2.27931233185652,False
opportunity,CL-93158,2024-09-17,1,0.35380345856343354,-1.1461965414365665,1.8538034585634335,False,0.3492123268432656,-1.1507876731567344,1.8492123268432656,False,-2.220446049250313e-16,False,0.776780199692296,-0.15730064311428446,1.848449729798811,False,False,0.7071067811865476,False,0,0.21539884714552215,0.21692922438557813,1.1394348527176479,False
opportunity,CL-93158,2024-09-24,1,0.3721850670710606,-1.1278149329289393,1.8721850670710607,False,0.3679818401316523,-1.1320181598683476,1.8679818401316524,False,-1.1102230246251565e-16,False,0.7645830500227675,-0.25412258390699033,1.7694692888695367,False,False,0.8660254037844387,False,0,0.20927164430964648,0.2106727199561159,1.2859697680502011,False
opportunity,CL-93158,2024-10-01,1,0.39344088291102225,-1.1065591170889777,1.8934408829110223,False,0.3896568542180507,-1.1103431457819493,1.8896568542180507,False,0.0,False,0.7060575318307969,-0.3210448229383414,1.6648787408880004,False,False,1.0,False,0,0.20218637236299256,0.20344771526064975,1.4056340876236422,False
opportunity,CL-93158,2024-10-08,0,0.4177109782365955,-1.0822890217634045,1.9177109782365955,False,0.41438320105108944,-1.0856167989489105,1.9143832010510895,False,-3.3306690738754696e-16,False,0.48424504694885184,-0.5283575750823267,1.4443483278788658,False,False,-0.7745966692414834,False,0,0.13923699274553183,0.1381277336836965,1.0519613956707117,False
opportunity,CL-93158,2024-10-15,0,0.4451157798388682,-1.054884220161132,1.945115779838868,False,0.44228625768441465,-1.0577137423155853,1.9422862576844147,False,-1.1102230246251565e-16,False,0.12219675134786173,-1.0039273611751978,1.0770465699068594,False,False,-0.7745966692414834,False,0,0.14837192661295606,0.14742875256147156,1.070397348415911,False
opportunity,CL-93158,2024-10-22,0,0.47574286540775995,-1.02425713459224,1.97574286540776,False,0.4734572469267626,-1.0265427530732374,1.9734572469267626,False,-2.220446049250313e-16,False,-0.18474220037569822,-1.2151933192564353,0.7641840061676219,False,False,-0.5773502691896257,False,0,0.15858095513592,0.15781908230892086,0.8937503066344665,False
opportunity,CL-93158,2024-10-29,0,0.5096315128032343,-0.9903684871967657,2.0096315128032343,False,0.5079372189093991,-0.9920627810906009,2.007937218909399,False,0.0,False,-0.22908570934521844,-1.2671611961156894,0.80591167940893,False,False,-0.5773502691896257,False,0,0.16987717093441143,0.16931240630313305,0.9165398464271702,False
opportunity,CL-93158,2024-11-05,0,0.5467554346849883,-0.9532445653150117,2.0467554346849886,False,0.5456991739119122,-0.9543008260880878,2.0456991739119124,False,-1.1102230246251565e-16,False,0.020002812682340387,-0.9796452123974031,1.0515285659669757,False,False,-0.37796447300922714,False,0,0.18225181156166279,0.18189972463730408,0.742116009208194,False
opportunity,CL-93158,2024-11-12,0,0.587004475420349,-0.912995524579651,2.0870044754203487,False,0.5866291499811197,-0.9133708500188803,2.08662914998112,False,0.0,False,0.3765465847560967,-0.6327360541022594,1.4151364880815194,False,False,-0.5773502691896257,False,0,0.19566815847344965,0.19554304999370656,0.9685614776567819,False
opportunity,CL-93158,2024-11-19,1,0.6301664394267548,-1.3698335605732452,2.6301664394267545,False,0.6305075103785709,-0.8694924896214291,2.130507510378571,False,-2.220446049250313e-16,False,0.5914358392398877,-0.5095533926157516,1.5572309874352206,False,False,1.2909944487358056,False,0,0.09245839014331131,0.12316416320714303,1.50661700208626,False
opportunity,CL-93158,2024-11-26,0,0.6759106183846575,-1.3240893816153425,2.6759106183846573,False,0.676992080781273,-1.323007919218727,2.676992080781273,False,-2.220446049250313e-16,False,0.5765336719713636,-0.5728001786800894,1.6515820230382223,False,False,-0.7745966692414834,False,0,0.16897765459616437,0.16924802019531826,1.112822344032966,False
opportunity,CL-93158,2024-12-03,1,0.723774927647908,-1.276225072352092,2.723774927647908,False,0.7256051387127874,-1.2743948612872127,2.7256051387127873,False,2.220446049250313e-16,False,0.49545851979309086,-0.6081534228213878,1.571426126608693,False,False,0.5388159060803247,False,0,0.06905626808802301,0.06859871532180314,0.6764708894901509,False
opportunity,CL-93158,2024-12-10,1,0.7731587725126887,-1.2268412274873113,2.773158772512689,False,0.7757264660346999,-1.2242735339653001,2.7757264660347,False,1.1102230246251565e-16,False,0.6083692274531458,-0.4576094218734723,1.6118807020384007,False,False,0.37796447300922725,False,0,0.05671030687182782,0.056068383491325036,0.4907431633723801,False
opportunity,CL-93158,2024-12-17,0,0.8233237598445485,-1.1766762401554516,2.8233237598445484,False,0.8265946524651345,-1.1734053475348656,2.8265946524651344,False,1.1102230246251565e-16,False,0.984047445316542,0.027090578439804402,1.9228277405231438,True,False,-1.4596008983995234,False,1,0.20583093996113713,0.20664866311628363,1.8720805014769442,False
opportunity,CL-93158,2024-12-24,2,0.8734040770992407,-1.1265959229007594,2.8734040770992406,False,0.8773185090559067,-1.1226814909440934,2.8773185090559066,False,0.0,False,1.3636276851558893,0.3709080374001055,2.397174575071812,False,False,1.876629726513673,False,0,0.28164898072518985,0.28067037273602335,2.4389490799748863,False
opportunity,CL-93158,2024-12-31,1,0.9224277363015778,-1.0775722636984222,2.922427736301578,False,0.9268997737522586,-1.0731002262477414,2.9268997737522584,False,1.1102230246251565e-16,False,1.3679358002121007,0.3298587708979382,2.3924563195030992,False,False,0.20851441405707477,False,0,0.019393065924605546,0.018275056561935343,0.24618253654361566,False
opportunity,CL-93158,2025-01-07,1,0.9693489324780072,-1.5306510675219926,3.4693489324780074,False,0.9742672792515511,-1.025732720748449,2.974267279251551,False,0.0,False,0.9034368496297929,-0.0732783585510465,1.94035979395605,False,False,0.37796447300922725,False,0,0.006130213504398551,0.006433180187112225,0.390527866700738,False
opportunity,CL-93158,2025-01-14,1,1.0130905662240757,-1.4869094337759243,3.5130905662240757,False,1.0183214876626456,-0.9816785123373544,3.0183214876626456,False,1.1102230246251565e-16,False,0.3577760385883395,-0.6065640930755505,1.3400269601191337,False,False,0.16012815380508716,False,0,0.0026181132448151343,0.0045803719156614076,0.1673266389655637,False
opportunity,CL-93158,2025-01-21,0,1.0525946673514057,-1.4474053326485943,3.5525946673514057,False,1.0579869282049206,-0.9420130717950794,3.0579869282049206,False,-1.1102230246251565e-16,False,0.31355121509312855,-0.6713532478709681,1.3571968818073121,False,False,-1.0,False,0,0.21051893347028114,0.26449673205123014,1.4750156655215112,False
opportunity,CL-93158,2025-01-28,0,1.0868772230066457,-1.4131227769933543,3.5868772230066455,False,1.092268808506325,-1.407731191493675,3.592268808506325,False,-2.220446049250313e-16,False,0.9877226224569562,-0.0791723531135206,1.9932330301137828,False,False,-0.8006407690254357,False,0,0.21737544460132913,0.21845376170126501,1.23646997532803,False
opportunity,CL-93158,2025-02-04,2,1.1150829741414892,-1.3849170258585108,3.6150829741414894,False,1.120309132241568,-1.379690867758432,3.6203091322415677,False,2.220446049250313e-16,False,1.946321082379658,0.8709366760767535,2.929485616013535,False,False,0.5416762627738958,False,0,0.17698340517170216,0.17593817355168642,0.8945978414972844,False
opportunity,CL-93158,2025-02-11,5,1.136535293518567,-1.363464706481433,3.636535293518567,True,1.141437245343278,-1.358562754656722,3.641437245343278,True,-3.3306690738754696e-16,False,2.435052447234737,1.476597952141897,3.4342228057505095,True,True,2.28747855498907,False,4,0.7726929412962866,0.7717125509313444,3.831884047216701,True
opportunity,CL-93158,2025-02-18,0,1.1507764256456965,-1.3492235743543035,3.6507764256456965,False,1.1552099757124568,-1.3447900242875432,3.6552099757124568,False,-2.220446049250313e-16,False,2.0560877084297857,1.1076266862563466,3.1114120569356074,True,False,-0.7624928516630234,False,1,0.2301552851291393,0.23104199514249135,1.223690131934654,False
opportunity,CL-93158,2025-02-25,0,1.157594181325746,-1.342405818674254,3.657594181325746,False,1.161437443173772,-1.338562556826228,3.6614374431737717,False,0.0,False,1.1369206378770074,0.13549422600059022,2.148671090539296,True,False,-0.7624928516630234,False,1,0.23151883626514919,0.2322874886347544,1.226299176562927,False
opportunity,CL-93158,2025-03-04,2,1.1570325466673508,-1.3429674533326492,3.6570325466673506,False,1.1601920898222462,-1.3398079101777538,3.660192089822246,False,0.0,False,0.4195222086185013,-0.5480020387011306,1.350113998503447,True,False,0.3965257928590721,False,1,0.16859349066652984,0.16796158203555075,0.7330808655611527,False
opportunity,CL-93158,2025-03-11,1,1.1493853923138944,-1.3506146076861056,3.6493853923138944,False,1.1518003002436505,-1.3481996997563495,3.6518003002436505,False,0.0,False,0.38126992787546765,-0.603314389825512,1.3723805283546366,False,False,-0.1601281538050871,False,0,0.029877078462778872,0.030360060048730108,0.22036529231659607,False
opportunity,CL-93158,2025-03-18,0,1.135174288642316,-1.364825711357684,3.635174288642316,False,1.1368178645614293,-1.3631821354385707,3.6368178645614293,False,0.0,False,0.8620292447079834,-0.1250203263292191,1.9777945642777626,False,False,-0.9999999999999998,False,0,0.22703485772846319,0.22736357291228587,1.4543984306407487,False
opportunity,CL-93158,2025-03-25,1,1.1151130676772785,-1.3848869323227215,3.6151130676772785,False,1.1159921951272476,-1.3840078048727524,3.6159921951272476,False,3.3306690738754696e-16,False,1.3265889714295438,0.31073457687480394,2.358164650195028,False,False,0.0,False,0,0.023022613535455694,0.023198439025449512,0.04622105256090521,False
opportunity,CL-93158,2025-04-01,1,1.0900629858797464,-1.4099370141202536,3.5900629858797464,False,1.0902154014545515,-1.4097845985454485,3.5902154014545515,False,1.1102230246251565e-16,False,1.4242724939234366,0.42859101005827177,2.3942966933142356,False,False,-0.1348399724926484,False,0,0.018012597175949274,0.018043080290910306,0.17089564995950798,False
opportunity,CL-93158,2025-04-08,3,1.060982984697819,-1.439017015302181,3.560982984697819,False,1.060472915382322,-0.939527084617678,3.060472915382322,False,-1.1102230246251565e-16,False,1.247128227525582,0.23303418094378472,2.2421839013673184,True,True,2.3094010767585025,False,2,0.3878034030604362,0.4848817711544195,3.182086250973358,True
opportunity,CL-93158,2025-04-15,0,1.0288795785382885,-1.4711204214617115,3.5288795785382883,False,1.0277923133786384,-0.9722076866213616,3.0277923133786384,False,-1.1102230246251565e-16,False,1.0864397712749105,0.059093145690862235,2.0790208748597365,True,False,-1.1547005383792512,False,1,0.2057759157076577,0.2569480783446596,1.6174245324315686,False
opportunity,CL-93158,2025-04-22,1,0.9947603893095208,-1.505239610690479,3.494760389309521,False,0.9931963880056189,-1.006803611994381,2.993196388005619,False,0.0,False,1.0527469245318066,0.041245453506576574,2.094390569029214,False,False,-0.16012815380508708,False,0,0.001047922138095836,0.0017009029985952662,0.1628769789417782,False
opportunity,CL-93158,2025-04-29,1,0.9595944393230272,-1.0404055606769727,2.9595944393230273,False,0.9576635371985691,-1.0423364628014309,2.9576635371985693,False,-2.220446049250313e-16,False,1.0127032070975477,0.03702652588247134,2.0502793273134787,False,False,0.0,False,0,0.01010139016924319,0.010584115700357721,0.020685505869600912,False
opportunity,CL-93158,2025-05-06,1,0.9242811970978626,-1.0757188029021374,2.9242811970978626,False,0.9220973659897981,-1.077902634010202,2.922097365989798,False,3.3306690738754696e-16,False,0.8548400936956848,-0.1025808995829966,1.8508878746935398,False,False,-0.1348399724926484,False,0,0.01892970072553435,0.01947565850255048,0.17324533172073323,False
